CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
0505001446,05-031,ESCUINTLA,MASAGUA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INGENIERO AGRONOMO RODOLFO DANIEL ESTRADA GONZALEZ,ALDEA LA GUARDIANIA,32279488,PAULINA VICENTE LOBO,AURA MARGARITA MUЯZ CADENAS,OFICIAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505001546,05-031,ESCUINTLA,MASAGUA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,"3A. AV. Y 5A. C., ZONA 1",51863294,PAULINA VICENTE LOBO,FLUVIA ARACELY AGUILAR ALVAREZ,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505002346,05-013,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO,"1 AV., LOTE 67, CASERIO LOS LIRIOS",81863294,PAULINA VICENTE LOBO,FLUVIA ARACELY AGUILAR ALVAREZ,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505002446,05-013,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO,"1 AV., LOTE 67, CASERIO LOS LIRIOS",51863294,PAULINA VICENTE LOBO,FLUVIA ARACELY AGUILAR ALVAREZ,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
0505002546,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO,"5 C., 3-08 C. PRINCIPAL",49699402,PAULINA VICENTE LOBO,GLENDA MARILY ZETINO CABRERA,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0505002746,05-013,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADA,ALDEA CUYUTA KM. 83 LOTE 2B ANTIGUA CARRETERA PUERTO SAN JOSE,49410786,PAULINA VICENTE LOBO,MAYRA JESSENIA VILLAGRAN OVANDO,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505002846,05-031,ESCUINTLA,MASAGUA,COLEGIO MIXTO TECNOLOGICO DEL ROSARY,"3RA. C. LOTE NO. 3, ZONA 1, COLONIA LA ESMERALDA",58430132,PAULINA VICENTE LOBO,ALEX ERICK SALAZAR DE LEӍ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0505002946,05-031,ESCUINTLA,MASAGUA,COLEGIO MIXTO TECNOLOGICO DEL ROSARY,COLONIA EL ESFUERZO C. PRINCIPAL LOTE 0-23,58430132,PAULINA VICENTE LOBO,ALEX ERICK SALAZAR DE LEӍ,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0505003246,05-013,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADO,5A C. 3-08 C. PRINCIPAL,54563588,PAULINA VICENTE LOBO,ZORAIDA IRACEMA BLANCO CANIZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0505003546,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACI BSICA Y DIVERSIFICADO,5A. C. 3-08 ZONA 1,40390544,PAULINA VICENTE LOBO,ELDA ETELVINA MONZӍ LɌUS,MUNICIPAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0505003946,05-031,ESCUINTLA,MASAGUA,LICEO MIXTO BILING EMPRESARIAL.,1A C. 0-23 COLONIA EL ESFUERZO,55579639,PAULINA VICENTE LOBO,GLADYS EDELMIRA JUREZ ALVAREZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505004046,05-031,ESCUINTLA,MASAGUA,LICEO MIXTO BILING EMPRESARIAL,1A C. 0-23 COLONIA EL ESFUERZO,55579639,PAULINA VICENTE LOBO,GLADYS EDELMIRA JUREZ ALVAREZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
0505004846,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACI BSICA Y BACHILLERATO POR MADUREZ.,FRACCI 1 ENTRADA AL LIM ALDEA CUYUTA,40227029,PAULINA VICENTE LOBO,RAFAEL PEREZ CASTILLO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0505005146,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACI BSICA Y BACHILLERATO POR MADUREZ.,ALDEA OBERO,57587136,PAULINA VICENTE LOBO,MARIA HERMELINDA LIMA SOSA,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0505005446,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACI BSICA Y BACHILLERATO POR MADUREZ.,C. PRINCIPAL ALDEA SAN MIGUEL LAS FLORES.,46296477,PAULINA VICENTE LOBO,CARLOS ENRIQUE MORALES GARCIA,MUNICIPAL,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0505005946,05-031,ESCUINTLA,MASAGUA,"LICEO MIXTO EDUCATIVO DE FORMACI INTEGRAL ""LIMEFI"" LA ESMERALDA",LEA 3 C. PRINCIPAL RANCHO HILDA MAR ALDEA LA ESMERALDA,33414180,PAULINA VICENTE LOBO,GETSEL ANALIS MORALES CHUTN,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
0505006446,05-031,ESCUINTLA,MASAGUA,COLEGIO MIXTO TECNOLICO DEL ROSARY,LOTE NO. 3 3RA C. COLONIA LA ESMERALDA,58430132,PAULINA VICENTE LOBO,ALEX ERICK SALAZAR DE LEӍ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA
0505006746,05-031,ESCUINTLA,MASAGUA,COLEGIO CRISTIANO SEMILLAS DEL SABER,"LOTE NO. 7 ""D"" C. PRINCIPAL ALDEA LA GUARDINIA",45151334,PAULINA VICENTE LOBO,EDGAR AMADO LӐEZ LɌUS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
0505006946,05-031,ESCUINTLA,MASAGUA,LICEO EVANGICO BAUTISTA MONTE SANTO,2DA C. LOTE 1 CASER LOS LIOS.,48476446,PAULINA VICENTE LOBO,PⱰSIDA PAHOLA PACHECO FRANCO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505007346,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACI BSICA Y DIVERSIFICADA,LOTE NO. 6 C. PRINCIPAL CASER LOS LIOS,40390544,PAULINA VICENTE LOBO,GLENDA MARILY ZETINO CABRERA,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),ESCUINTLA
0505007546,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACI BSICA Y BACHILLERATO POR MADUREZ.,ALDEA CUYUTA.,40227029,PAULINA VICENTE LOBO,EMILIA DVILA HERNNDEZ,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),ESCUINTLA
0505007746,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACI BSICA Y BACHILLERATO POR MADUREZ.,ALDEA OBERO.,57587136,PAULINA VICENTE LOBO,CINDY MARISOL CASTILLO ROMA,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),ESCUINTLA
0505007946,05-031,ESCUINTLA,MASAGUA,INSTITUTO MUNICIPAL DE EDUCACI BSICA Y BACHILLERATO POR MADUREZ.,ALDEA SAN MIGUEL LAS FLORES.,46296477,PAULINA VICENTE LOBO,KEVIN ANTONIO ROSALES PERALTA,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN D́ A LA SEMANA),ESCUINTLA
0505008046,05-013,ESCUINTLA,MASAGUA,LICEO EDUCATIVO CIENCIA Y ARTE,LOTE NO. 02 C.J EL LIM ALDEA CUYUTA,57801181,PAULINA VICENTE LOBO,CARLOS MANUEL FONSECA PENAGOS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
0505089746,05-013,ESCUINTLA,MASAGUA,INSTITUTO PRIVADO MIXTO DE EDUCACION MEDIA DEL SUR,PARCELAMIENTO CUYUTA,00000000,PAULINA VICENTE LOBO,NO CONOCIDO,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505257546,05-013,ESCUINTLA,MASAGUA,COLEGIO NUESTRA SERA DE CANDELARIA,C. PRINCIPAL AL COSTADO DE LA IGLESIA NUESTRA SR. DE CANDELARIA,58430132,PAULINA VICENTE LOBO,ALEX ERICK SALAZAR DE LEON,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,DOMINICAL,ESCUINTLA
0505300546,05-013,ESCUINTLA,MASAGUA,LICEO MIXTO OBERE,ALDEA OBERO,58981627,PAULINA VICENTE LOBO,EDUARDO WILLIAMS ESTRADA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505300646,05-031,ESCUINTLA,MASAGUA,CENTRO DE ENSENZA DIVERSIFICADA CUYUTA,ALDEA CUYUTA,30344708,PAULINA VICENTE LOBO,ZORAIDA IRACEMA BLANCO CANIZ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0505300846,05-013,ESCUINTLA,MASAGUA,LICEO MIXTO OBERE,C. EL MARTILLO ALDEA OBERO,58981627,PAULINA VICENTE LOBO,ZONIA ELIZABETH WILLIAMS ESTRADA,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506002846,05-027,ESCUINTLA,TIQUISATE,LICEO CRISTIANO SHALEM,"PARCELAS MUNICIPALES, EL ASTILLERO",54140931,FAUSTINO CHIQUE VALENZUELA,KEYLA MERARI REYES TEJADA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506003046,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNICO INDUSTRIAL PRIVADO DE TIQUISATE,1 C. 1-1 ZONA 4,78847229,FAUSTINO CHIQUE VALENZUELA,RIGOBERTO CONTRERAS RUIZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506003146,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNICO INDUSTRIAL PRIVADO DE TIQUISATE,1 C. 1-1 ZONA 4,78847229,FAUSTINO CHIQUE VALENZUELA,RIGOBERTO CONTRERAS RUIZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
0506003446,05-027,ESCUINTLA,TIQUISATE,COLEGIO PRIVADO MIXTO BENDICI DEL SABER,"ALDEA TICANLU, KM. 178.3",41465868,FAUSTINO CHIQUE VALENZUELA,ZOILA ERNESTINA MORALES GODOY,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506003546,05-027,ESCUINTLA,TIQUISATE,COLEGIO PRIVADO MIXTO BENDICION DEL SABER,"ALDEA TICANLU, KM. 178.3",59790491,FAUSTINO CHIQUE VALENZUELA,ZOILA ERNESTINA MORALES GODOY,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
0506003646,05-027,ESCUINTLA,TIQUISATE,LICEO TECNOLOGICO MODERNO DE TIQUISATE LITEMOTI,1A. C. 4-01 ZONA 4 COLONIA BARTOLOME,46506181,FAUSTINO CHIQUE VALENZUELA,EDNA VERӍICA RODR͇UEZ ESTRADA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506003946,05-027,ESCUINTLA,TIQUISATE,COLEGIO TECNOLOGICO EN INFORMATICA MILJU-NET,ALDEA TICANLU,55544708,FAUSTINO CHIQUE VALENZUELA,MILVIA EMPERATRIZ AGUILAR PAPPA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506004346,05-027,ESCUINTLA,TIQUISATE,LICEO EN INFORMATICA Y CIENCIAS AVANZADAS CERMA,KILOMETRO 143.5,58016691,FAUSTINO CHIQUE VALENZUELA,CƁAR RENƓMEJ́ DE LEӍ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506004646,05-011,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOGIA Y CIENCIA,KILOMETRO 144 SALIDA A RIO BRAVO SUCHITEPEQUEZ,54388242,MABELLINE DAHAN ALDANA RODAS DE PINZON.,ADOLFO GALINDO LETONA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ESCUINTLA
0506004946,05-011,ESCUINTLA,TIQUISATE,CENTRO EDUCATIVO PRIVADO DE TIQUISATE CEPRIT,0 Y 1A. C. 4A AV. ESQUINA ZONA 1,56999547,MABELLINE DAHAN ALDANA RODAS DE PINZON.,JOSE ANTONIO GARAY,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506005046,05-027,ESCUINTLA,TIQUISATE,"COLEGIO PRIVADO MIXTO ""BENDICI DEL SABER""",ALDEA TICANLKM 178.3 ENTRADA A ALDEA EL SEMILLERO,59790491,FAUSTINO CHIQUE VALENZUELA,ZOILA ERNESTINA MORALES GODOY,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506005146,05-027,ESCUINTLA,TIQUISATE,COLEGIO PRIVADO MIXTO BENDICI DEL SABER,ALDEA TICANLKM178.3,59790491,FAUSTINO CHIQUE VALENZUELA,ZOILA ERNESTINA MORALES GODOY,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506005246,05-011,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOGIA Y CIENCIA,KM 144 SALIDA A RIO BRAVO SUCHITEPEQUEZ,59204894,MABELLINE DAHAN ALDANA RODAS DE PINZON.,FRANCISCO ADOLFO GALINDO LETONA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506005346,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOGIA Y CIENCIA,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",59304894,FAUSTINO CHIQUE VALENZUELA,WELLINGTӍ RONALDO LڃAS ASPURɚ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506005446,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOGIA Y CIENCIA,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",59304894,FAUSTINO CHIQUE VALENZUELA,WELLINGTӍ RONALDO LڃAS ASPURɚ,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506005746,05-027,ESCUINTLA,TIQUISATE,COLEGIO TECNOLOGICO EN INFORMATICA MILJU-NET,ALDEA TINCANLU,55544708,FAUSTINO CHIQUE VALENZUELA,MILVIA EMPERATRIZ AGUILAR PAPPA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506006646,05-027,ESCUINTLA,TIQUISATE,"COLEGIO PRIVADO MIXTO ""BENDICI DEL SABER""",ALDEA TICANLU KM 178.3,59790491,FAUSTINO CHIQUE VALENZUELA,ZOILA ERNESTINA MORALES GODOY,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506007046,05-011,ESCUINTLA,TIQUISATE,COLEGIO TECNOLOGICO EN INFORMATICA MILJU-NET,ALDEA TINCANLU,55544708,MABELLINE DAHAN ALDANA RODAS DE PINZON.,MILVIA EMPERATRIZ AGUILAR PAPPA DE MORALES,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506007846,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNICO INDUSTRIAL PRIVADO DE TIQUISATE,1 C. 1-1 ZONA 4,78847229,FAUSTINO CHIQUE VALENZUELA,RIGOBERTO CONTRERAS RUIZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506007946,05-027,ESCUINTLA,TIQUISATE,"LICEO TECNICO CRISTIANO EN INFORMATICA ""FRUTOS DE LUPITA""",C.JON BARRILES,41679631,FAUSTINO CHIQUE VALENZUELA,ROSA ELENA CHAN ROBLES,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506008046,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOGIA Y CIENCIA,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",59304894,FAUSTINO CHIQUE VALENZUELA,WELINGTON RONALDO LUCAS ASPUREZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506008146,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOGIA Y CIENCIA,6TA. C. 4-02 ZONA 1,59304894,FAUSTINO CHIQUE VALENZUELA,WELLINGTӍ RONALDO LڃAS ASPURɚ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506008246,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOGIA Y CIENCIA,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",59304894,FAUSTINO CHIQUE VALENZUELA,WELLINGTӍ RONALDO LڃAS ASPURɚ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506008346,05-027,ESCUINTLA,TIQUISATE,"COLEGIO PRIVADO MIXTO ""BENDICI DEL SABER""",ALDEA TICANLU KM 178.3,59790491,FAUSTINO CHIQUE VALENZUELA,ZOILA ERNESTINA MORALES GODOY,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506008446,05-027,ESCUINTLA,TIQUISATE,LICEO CRISTIANO SHALEM,"PARCELAS MUNICIPALES, EL ASTILLERO",54140931,FAUSTINO CHIQUE VALENZUELA,KEYLA MERARI REYES TEJADA,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506008546,05-027,ESCUINTLA,TIQUISATE,COLEGIO MIXTO LUIS CARDOZA Y ARAG.,CARRETERA A TIQUISATE LOTE 2 KILETRO 143,78847403,FAUSTINO CHIQUE VALENZUELA,ESTEFANI EUNICE BOLLAT GALLARDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),ESCUINTLA
0506008646,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TNICO INDUSTRIAL,1ERA. C. 1-1 ZONA 4,78847229,FAUSTINO CHIQUE VALENZUELA,RIGOBERTO CONTRERAS RUIZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),ESCUINTLA
0506008946,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TNICO INDUSTRIAL PRIVADO DE TIQUISATE,1ERA. C. 1-1 ZONA 4,78847229,FAUSTINO CHIQUE VALENZUELA,RIGOBERTO CONTRERAS RUIZ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506009146,05-027,ESCUINTLA,TIQUISATE,LICEO EN INFORMATICA Y CIENCIAS AVANZADAS CERMA,KILETRO 144 SALIDA A R BRAVO,58016691,FAUSTINO CHIQUE VALENZUELA,CƁAR RENƓMEJ́ DE LEӍ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506009346,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOG Y CIENCIA,6A. C. 4-02 ZONA 1,59304894,FAUSTINO CHIQUE VALENZUELA,WELLINGTӍ RONALDO LUCAS ASPURɚ,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506009446,05-027,ESCUINTLA,TIQUISATE,COLEGIO TECNOLICO EN INFORMTICA MILJU-NET,ALDEA TICANL/TD>,55544708,FAUSTINO CHIQUE VALENZUELA,MILVIA EMPERATRIZ PAPPA DE MORALES,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506009646,05-027,ESCUINTLA,TIQUISATE,LICEO CRISTIANO SHALEM,KM. 144 SALIDA A R BRAVO,78844013,FAUSTINO CHIQUE VALENZUELA,KEYLA MERARI REYES TEJADA,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506009746,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TNICO INDUSTRIAL PRIVADO DE TIQUISATE,1RA C. 1-1 ZONA 4,78847229,FAUSTINO CHIQUE VALENZUELA,RIGOBERTO CONTRERAS RUIZ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506009946,05-027,ESCUINTLA,TIQUISATE,"COLEGIO PRIVADO MIXTO ""BENDICI DEL SABER""",ALDEA TICANLKM 178.3,59790491,FAUSTINO CHIQUE VALENZUELA,ZOILA ERNESTINA MORALES GODOY,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506010046,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOG Y CIENCIA,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",59304894,FAUSTINO CHIQUE VALENZUELA,WELLINGTӍ RONALDO LڃAS ASPURɚ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506010246,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOG Y CIENCIA,KILOMETRO 144 SALIDA A R BRAVO,59304894,FAUSTINO CHIQUE VALENZUELA,WELLINGTӍ RONALDO LڃAS ASPURɼ/TD>,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),ESCUINTLA
0506010346,05-027,ESCUINTLA,TIQUISATE,INSTITUTO TECNOLOG Y CIENCIA,"VILLA CHINITO, KILOMETRO 143 FRENTE AL HOSPITAL NACIONAL",59304894,FAUSTINO CHIQUE VALENZUELA,WELLINGTӍ RONALDO LڃAS ASPURɚ,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506010546,05-027,ESCUINTLA,TIQUISATE,LICEO CRISTIANO SHALEM,KILOMETRO 144 SALIDA A R BRAVO,78847606,FAUSTINO CHIQUE VALENZUELA,KEYL MERARI REYES TEJADA DE GALINDO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506010746,05-027,ESCUINTLA,TIQUISATE,COLEGIO TECNOLICO EN INFORMTICA MILJU-NET,ALDEA TICANL/TD>,55544708,FAUSTINO CHIQUE VALENZUELA,MILVIA EMPERATRIZ AGUILAR PAPPA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506010846,05-027,ESCUINTLA,TIQUISATE,COLEGIO TECNOLICO EN INFORMTICA MILJU-NET,ALDEA TICANL/TD>,55544708,FAUSTINO CHIQUE VALENZUELA,MILVIA EMPERATRIZ AGUILAR PAPPA,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506010946,05-027,ESCUINTLA,TIQUISATE,COLEGIO TECNOLICO EN INFORMTICA MILJU-NET,ALDEA TICANL/TD>,55544708,FAUSTINO CHIQUE VALENZUELA,MILVIA EMPERATRIZ AGUILAR PAPPA DE MORALES,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),ESCUINTLA
0506011346,05-027,ESCUINTLA,TIQUISATE,"COLEGIO PRIVADO MIXTO ""BENDICI DEL SABER""",ALDEA TICANLU KM 178.3,59790491,FAUSTINO CHIQUE VALENZUELA,ZOILA ERNESTINA MORALES GODOY,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506012346,05-027,ESCUINTLA,TIQUISATE,CENTRO EDUCATIVO OPORTUNIDAD C.E.O.,"PARCELA 124 SECTOR 2, PARCELAMIENTO EL ARISCO",59277842,FAUSTINO CHIQUE VALENZUELA,MARIA MAGDALENA LEMUS NOVAS,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
0506012446,05-027,ESCUINTLA,TIQUISATE,CENTRO EDUCATIVO OPORTUNIDAD C.E.O.,"PARCELA 124 SECTOR 2, PARCELAMIENTO EL ARISCO 21/03/202",59277842,FAUSTINO CHIQUE VALENZUELA,MARIA MAGDALENA LEMUS NOVAS,PRIVADO,RURAL,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,ESCUINTLA
